Org ID, Org Name, Address, Website, Ranking, Total Revenue, Category,URL In CharityNavigator
11048,Tri-City Union Gospel Mission, 112 N. 2nd Avenue,,4 stars,"$3,001,453 ",Human Services : Homeless Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=11048
14319,Tri-County Community Dental Clinic, 9 Tri Park Way,http://tricountydental.org/,4 stars,"$1,184,916 ",Health : Treatment and Prevention Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14319
10591,Trident United Way, 6296 Rivers Avenue,http://www.tuw.org/,4 stars,"$12,842,911 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10591
4575,Trinity College, Development Office,http://www.trincoll.edu,4 stars,"$166,171,187 ",Education : Private Liberal Arts Colleges,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4575
11184,Trinity Habitat for Humanity, 3345 South Jones Street,http://www.trinityhabitat.org,4 stars,"$7,112,413 ",Public Benefit : Community and Housing Development,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=11184
4577,Trout Unlimited, 1300 North Seventeenth Street,,4 stars,"$40,684,589 ",Animals : Wildlife Conservation,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4577
7409,Trustees for Alaska, 1026 West Fourth Avenue,http://www.trustees.org/,4 stars,"$1,217,573 ",Environment : Environmental Protection and Conservation,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=7409
7809,Truth for Life, P.O. Box 398000,http://www.truthforlife.org/,4 stars,"$8,292,784 ",Religion : Religious Media and Broadcasting,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=7809
4588,Tufts University, 80 George Street,,4 stars,"$805,863,799 ",Education : Universities Graduate Schools and Technological Institutes,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4588
3214,Tulane University, 6823 Saint Charles Avenue,,4 stars,"$948,882,000 ",Education : Universities Graduate Schools and Technological Institutes,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=3214
4590,Tulsa Area United Way, 1430 South Boulder,,4 stars,"$25,508,800 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4590
13956,Tulsa Habitat for Humanity, 6235 East Thirteenth Street,http://www.tulsahabitat.org/,4 stars,"$4,967,856 ",Public Benefit : Community and Housing Development,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13956
13904,Turner House Children's Clinic, 21 North 12th Street,http://thcckc.org/,4 stars,"$2,342,555 ",Health : Treatment and Prevention Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13904
8745,Turtle Island Restoration Network, 9255 Sir Francis Drake Boulevard,,4 stars,"$1,981,132 ",Animals : Wildlife Conservation,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8745
6957,Twin Cities Habitat for Humanity, 1954 University Avenue West,http://www.tchabitat.org/,4 stars,"$21,380,233 ",Public Benefit : Community and Housing Development,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=6957
12991,Twin Cities RISE!, 800 Washington Avenue North,http://www.twincitiesrise.org,4 stars,"$3,601,767 ",Human Services : Social Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=12991
8925,Two River Theater Company, 21 Bridge Avenue,http://www.tworivertheater.org/,4 stars,"$5,279,029 ",Arts Culture Humanities : Performing Arts,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8925
7786,Two Ten Footwear Foundation, 1466 Main Street,http://www.twoten.org,4 stars,"$3,902,523 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=7786
6114,U.S. Sportsmen's Alliance Foundation, 801 Kingsmill Parkway,http://www.ussportsmen.org,4 stars,"$2,587,512 ",Animals : Wildlife Conservation,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=6114
10370,UCP Wheels for Humanity, 12750 Raymer Street,http://www.ucpwheels.org.,4 stars,"$4,746,225 ",International : Humanitarian Relief Supplies,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10370
6080,ULI Foundation, 1025 Thomas Jefferson Street NW,http://foundation.uli.org,4 stars,"$6,995,207 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=6080
4614,UNCF, 1805 7th Street NW,http://www.uncf.org,4 stars,"$200,582,859 ",Education : Other Education Programs and Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4614
13079,Uncommon Schools, 826 Broadway 9th Floor,http://www.uncommonschools.org,4 stars,"$45,036,791 ",Education : Other Education Programs and Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13079
4589,Union College, 807 Union Street,http://www.union.edu,4 stars,"$159,842,439 ",Education : Private Liberal Arts Colleges,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4589
5970,Union of Concerned Scientists, Two Brattle Square,http://www.ucsusa.org/,4 stars,"$26,806,462 ",Environment : Environmental Protection and Conservation,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5970
10179,Union Rescue Mission Little Rock, 3001 Confederate Blvd,,4 stars,"$894,971 ",Human Services : Homeless Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10179
4599,Unitarian Universalist Service Committee, 689 Massachusetts Avenue,,4 stars,"$7,811,460 ",International : International Peace Security and Affairs,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4599
5618,United Cerebral Palsy of Greater Birmingham, 100 Oslo Circle,http://www.ucpbham.com,4 stars,"$9,088,933 ",Health : Diseases Disorders and Disciplines,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5618
8588,United Community Ministries, 7511 Fordson Road,http://www.ucmagency.org/,4 stars,"$6,316,313 ",Human Services : Social Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8588
6465,United Friends of the Children, 1055 Wilshire Boulevard,http://www.unitedfriends.org/,4 stars,"$5,303,790 ",Human Services : Youth Development Shelter and Crisis Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=6465
12582,United Hospice of Rockland, 11 Stokum Lane,http://www.hospiceofrockland.org/,4 stars,"$11,382,397 ",Human Services : Children's and Family Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=12582
5547,United Nations Foundation, 1800 Massachusetts Avenue NW,,4 stars,"$134,808,629 ",International : International Peace Security and Affairs,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5547
5983,United Palestinian Appeal Inc., 1330 New Hampshire Avenue NW,http://www.helpupa.org,4 stars,"$3,698,094 ",International : Foreign Charity Support Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5983
5327,United Performing Arts Fund, 301 W. Wisconsin Ave. Suite 600,http://www.upaf.org,4 stars,"$10,770,656 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5327
5048,United States Equestrian Team Foundation, 1040 Pottersville Road,http://www.uset.org/,4 stars,"$6,449,507 ",Human Services : Multipurpose Human Service Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5048
4617,United States Fund for UNICEF, 125 Maiden Lane,http://www.unicefusa.org,4 stars,"$592,075,617 ",International : International Peace Security and Affairs,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4617
4618,United States Golf Association, P.O. Box 708,http://www.usga.org,4 stars,"$156,581,335 ",Human Services : Multipurpose Human Service Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4618
13515,United States Rowing Association, 2 Wall Street,http://www.usrowing.org/index.aspx,4 stars,"$6,695,355 ",Human Services : Multipurpose Human Service Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13515
10586,United States Soccer Foundation, 1211 Connecticut Avenue NW,http://www.ussoccerfoundation.org,4 stars,"$7,191,739 ",Human Services : Multipurpose Human Service Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10586
4629,United Way Worldwide, 701 North Fairfax Street,http://www.unitedway.org,4 stars,"$96,098,760 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4629
4624,United Way California Capital Region, 10389 Old Placerville Road,http://www.yourlocalunitedway.org/,4 stars,"$13,827,329 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4624
13949,United Way for Jackson & George Counties, 3510 Magnolia Street,http://unitedwayjgc.org/,4 stars,"$1,652,952 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13949
14469,United Way Fox Cities, 1455 Midway Road,http://www.unitedwayfoxcities.org/,4 stars,"$7,629,931 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14469
12875,United Way of Acadiana, 215 East Pinhook Road,,4 stars,"$6,100,624 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=12875
14186,United Way of Aiken County, 235 Barnwell Avenue NW,http://www.uwaiken.org/,4 stars,"$3,136,033 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14186
4628,United Way of Allegheny County, 1250 Penn Avenue,http://www.unitedwaypittsburgh.org/,4 stars,"$34,784,329 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4628
14925,United Way of Anderson County - SC, 604 North Murray Avenue,,4 stars,"$2,671,842 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14925
12792,United Way of Benton and Franklin Counties, 401 North Young Street,http://www.unitedway-bfco.com,4 stars,"$4,421,424 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=12792
12773,United Way of Blount County, 1615 E. Broadway Avenue,http://www.liveunitedblount.org,4 stars,"$2,044,152 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=12773
13614,United Way of Bradley County, 85 Ocoee St. S.E.,http://www.unitedwaybc.com,4 stars,"$3,255,750 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13614
10154,United Way of Brazoria County, 4005 Technology Road,,4 stars,"$2,848,599 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10154
10652,United Way of Brevard, 937 Dixon Boulevard,http://uwbrevard.org,4 stars,"$10,854,151 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10652
14856,United Way of Bristol, P.O. Box 696,,4 stars,"$1,365,066 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14856
5553,United Way of Broward County, 1300 South Andrews Avenue,http://www.unitedwaybroward.org/,4 stars,"$13,722,438 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5553
12299,United Way of Bucks County, 413 Hood Boulevard,http://www.uwbucks.org/,4 stars,"$4,534,129 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=12299
14500,United Way of Butler County, 184 Pittsburgh Road,http://www.butlerunitedway.org/,4 stars,"$1,742,157 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14500
9233,United Way of Carlisle & Cumberland County, 145 South Hanover Street,http://www.carlisleunitedway.org,4 stars,"$1,998,840 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=9233
13808,United Way of Cascade County, 417 Central Avenue Suite 320,http://www.uwccmt.org/,4 stars,"$1,136,093 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13808
12789,United Way of Cass-Clay, 219 7th Street south,http://www.uwcc.net,4 stars,"$5,277,100 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=12789
4630,United Way of Central Alabama, 3600 Eighth Avenue S,http://www.uwca.org,4 stars,"$49,453,322 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4630
7230,United Way of Central Florida, 5605 US Highway 98 S,,4 stars,"$11,957,802 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=7230
4632,United Way of Central Indiana, 3901 North Meridian Street,,4 stars,"$64,249,601 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4632
4633,United Way of Central Iowa, 1111 Ninth Street,http://www.unitedwaydm.org,4 stars,"$27,540,947 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4633
13503,United Way of Central Jersey, 32 Ford Avenue,http://www.uwcj.org/,4 stars,"$4,290,948 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13503
6631,United Way of Central New Mexico, 2340 Alamo Avenue SE,http://www.uwcnm.org,4 stars,"$28,078,071 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=6631
4636,United Way of Central Ohio, 360 South Third Street,http://www.liveunitedcentralohio.org/,4 stars,"$51,825,857 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4636
5651,United Way of Central Oklahoma, 1444 Northwest 28th Street,http://www.unitedwayokc.org/,4 stars,"$23,322,649 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5651
14749,United Way of Champaign County, 404 West Church Street,http://www.uwayhelps.org/,4 stars,"$3,515,984 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14749
14824,United Way of Clallam County, PO Box 937,http://www.unitedwayclallam.org/,4 stars,"$1,356,947 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14824
13618,United Way of Coastal Fairfield County, 75 Washington Avenue,http://www.unitedwaycfc.org/,4 stars,"$7,286,502 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13618
5312,United Way of Dane County, 2059 Atwood Avenue,,4 stars,"$19,046,070 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5312
13837,United Way of Douglas County, 2518 Ridge Court,http://www.unitedwaydgco.org,4 stars,"$2,114,351 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13837
9522,United Way of East Central Iowa, 317 Seventh Avenue SE,http://www.unitedwayofeastcentraliowa.org,4 stars,"$11,143,636 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=9522
14498,United Way of Erie County, 420 West 6th Street,http://www.unitedwayerie.org/,4 stars,"$6,123,630 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14498
13908,United Way of Escambia County, 1301 West Government Street,http://www.unitedwayescambia.org/,4 stars,"$3,625,689 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13908
5152,United Way of Forsyth County - NC, 301 North Main Street,http://www.forsythunitedway.org,4 stars,"$20,549,771 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5152
8031,United Way of Frederick County, 22 South Market Street,,4 stars,"$1,216,100 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8031
4644,United Way of Greater Atlanta, 100 Edgewood Avenue NE,http://www.unitedwayatlanta.org/,4 stars,"$107,823,703 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4644
12413,United Way of Greater Baytown Area & Chambers County, P.O Box 425,http://www.unitedwaygbacc.org/,4 stars,"$3,239,285 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=12413
4600,United Way of Greater Cincinnati, 2400 Reading Road,http://www.uwgc.org,4 stars,"$66,642,003 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4600
4664,United Way of Greater Cleveland, 1331 Euclid Avenue,http://www.unitedwaycleveland.org,4 stars,"$48,467,827 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4664
4661,United Way of Greater Houston, 50 Waugh Drive,http://www.unitedwayhouston.org,4 stars,"$79,459,701 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4661
13703,United Way of Greater Kingsport, 301 Louis Street,http://www.uwaykpt.org,4 stars,"$4,052,986 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13703
13679,United Way of Greater Lafayette, 1114 East State Street,http://www.uwlafayette.org/,4 stars,"$5,777,937 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13679
4627,United Way of Greater Los Angeles, 523 West Sixth Street,http://www.unitedwayla.org,4 stars,"$66,801,550 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4627
4638,United Way of Greater Milwaukee, 225 West Vine Street,http://www.unitedwaymilwaukee.org,4 stars,"$50,650,714 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4638
14040,United Way of Greater New Bedford, 105 WILLIAM ST FL 3,http://www.unitedwayofgnb.org/,4 stars,"$2,271,968 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14040
4653,United Way of Greater Philadelphia and Southern New Jersey, 1709 Benjamin Franklin Parkway,http://www.unitedforimpact.org,4 stars,"$67,927,344 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4653
4640,United Way of Greater Rochester, 75 College Avenue,http://www.uwrochester.org,4 stars,"$38,110,197 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4640
4641,United Way of Greater St. Louis, 910 North Eleventh Street,,4 stars,"$76,031,212 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4641
13648,The United Way of Greater Waterbury, 100 North Elm Street,http://www.unitedwaygw.org/,4 stars,"$3,926,736 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13648
6277,United Way of Greenville County, 105 Edinburgh Court,http://www.unitedwaygc.org/,4 stars,"$17,389,803 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=6277
13697,United Way of Hancock County, 245 Stanford Parkway,http://www.uwhancock.org/,4 stars,"$2,941,547 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13697
14708,United Way of Howard County, 210 West Walnut Street,http://unitedwayhoco.org/,4 stars,"$2,395,934 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14708
10732,United Way of Indian River County, 1836 14th Avenue,http://www.unitedwayirc.org/,4 stars,"$2,446,484 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10732
4642,United Way of King County, 720 Second Avenue,http://www.uwkc.org,4 stars,"$118,071,146 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4642
14496,United Way of Kosciusko County, 3755 Lake City Highway,,4 stars,"$2,160,671 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14496
12276,United Way of Lackawanna County, 615 Jefferson Avenue,,4 stars,"$3,406,474 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=12276
13694,United Way of Lake County, 9285 Progress Parkway,http://www.uwlc.org,4 stars,"$3,360,641 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13694
11594,United Way of Larimer County, 424 Pine Street,http://www.uwaylc.org,4 stars,"$7,007,677 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=11594
13316,United Way of Lee Hendry Glades and Okeechobee, 7273 Concourse Drive,http://www.unitedwaylee.org/,4 stars,"$9,004,494 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13316
14288,United Way of Marathon County, 705 South 24th Avenue,http://unitedwaymc.org/,4 stars,"$3,360,022 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14288
10620,United Way of McLean County, 201 E. Grove Street,http://www.uwaymc.org,4 stars,"$4,383,308 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10620
4645,United Way of Metropolitan Dallas, 1800 North Lamar,http://www.unitedwaydallas.org,4 stars,"$54,787,810 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4645
14278,United Way of Midland, 1209 West Wall Street,http://www.unitedwaymidland.com/,4 stars,"$3,988,899 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14278
12113,United Way of Midland County, 220 West main Street,http://www.unitedwaymidland.org,4 stars,"$5,787,449 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=12113
14936,United Way of Monmouth County, 1415 Wycoff Road,http://www.uwmonmouth.org/,4 stars,"$5,220,936 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14936
13010,United Way of Mower County, 301 North Main Street,http://www.uwmower.org,4 stars,"$1,411,570 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13010
5556,United Way of Northeast Florida, 1301 Riverplace Boulevard Suite 400,http://www.unitedwaynefl.org,4 stars,"$26,378,859 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5556
13869,United Way of Northeast Louisiana, 1201 Hudson Lane,http://www.unitedwaynela.org,4 stars,"$3,534,234 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13869
14601,United Way of Northeastern Minnesota, 229 West Lake Street,http://www.unitedwaynemn.org/,4 stars,"$1,727,525 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14601
7704,United Way of Northern New Jersey, 222 Ridgedale Avenue,,4 stars,"$14,405,843 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=7704
10260,United Way of Northern New Mexico, 1200 Trinity Drive,,4 stars,"$2,931,728 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10260
12545,United Way of Olmsted County, 903 West Center Street,http://www.uwolmsted.org/,4 stars,"$4,310,999 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=12545
12577,United Way of Portage County OH, 218 West Main Street,http://www.uwportage.org,4 stars,"$1,316,365 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=12577
14292,United Way of Portage County WI, 1100 Centerpoint Drive,http://www.unitedwaypoco.org/,4 stars,"$2,894,851 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14292
13199,United Way of Porter County Indiana, 951 Eastport Centre Drive,http://www.unitedwaypc.org,4 stars,"$2,990,884 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13199
14481,United Way of Racine County, 2000 Domanik Drive,http://www.unitedwayracine.org/,4 stars,"$5,617,455 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14481
9570,United Way of Roanoke Valley, 325 Campbell Avenue,http://www.uwrv.org/,4 stars,"$6,567,457 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=9570
14875,United Way of Rutherford and Cannon Counties, 615 Memorial Boulevard,http://www.uwrutherford.org/,4 stars,"$2,801,085 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14875
14924,United Way of Saginaw County, 100 South Jefferson Avenue,http://www.unitedwaysaginaw.org/,4 stars,"$2,894,282 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14924
4650,United Way of San Antonio and Bexar County, 700 South Alamo,,4 stars,"$41,066,155 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4650
4651,United Way of San Diego County, 4699 Murphy Canyon Road,http://www.uwsd.org,4 stars,"$18,601,616 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4651
8858,United Way of Santa Barbara County, 320 East Gutierrez Street,http://www.unitedwaysb.org/,4 stars,"$3,597,894 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8858
7718,United Way of Santa Cruz County, 4450 Capitola Road,,4 stars,"$3,113,563 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=7718
9340,United Way of Southeastern Connecticut, P.O. Box 375,http://www.uwsect.org/,4 stars,"$9,773,940 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=9340
6404,United Way of Southern Nevada, 5830 W Flamingo Rd,http://www.uwsn.org/,4 stars,"$35,072,554 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=6404
14920,United Way of Southwest Michigan, 2015 Lakeview Avenue,,4 stars,"$3,618,109 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14920
14784,United Way of Southwest Wyoming, 404 North Street,http://www.swunitedway.org/,4 stars,"$1,619,194 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14784
5220,United Way of Summit County, 90 North Prospect Street,http://www.uwsummit.org/,4 stars,"$14,140,551 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5220
4646,United Way of Tarrant County, 1500 North Main Street Suite 200,http://www.unitedwaytarrant.org/,4 stars,"$30,592,254 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4646
9497,United Way of the Battle Creek and Kalamazoo Region, 709 South Westnedge Avenue,http://www.changethestory.org,4 stars,"$25,283,434 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=9497
4655,United Way of the Bay Area, 221 Main Street,http://www.uwba.org/,4 stars,"$39,254,859 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4655
6810,United Way of the Capital Region, 2235 Millennium Way,http://www.uwcr.org,4 stars,"$13,169,948 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=6810
14845,United Way of the Coastal Bend, 711 North Carancahua Street,http://www.uwcb.org/,4 stars,"$5,533,604 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14845
7197,United Way of the Coastal Empire, 428 Bull Street,http://www.uwce.org/,4 stars,"$9,703,954 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=7197
5780,United Way of the Columbia-Willamette, 619 Southwest Eleventh Avenue,http://www.unitedway-pdx.org,4 stars,"$23,554,002 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5780
