Org ID, Org Name, Address, Website, Ranking, Total Revenue, Category,URL in Charitynavigator
15082,Symphony Orchestra Augusta, 1301 Greene Street,,1 stars,"$3,280,096 ",Arts Culture Humanities : Performing Arts,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=15082
7790,Talmudical Yeshiva of Philadelphia, 6063 Drexel Road,,1 stars,"$4,633,300 ",Education : Private Elementary and Secondary Schools,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=7790
12775,Teachers Without Borders, P.O. Box 25067,http://www.teacherswithoutborders.com,1 stars,"$60,713 ",International : Development and Relief Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=12775
6371,Teen Challenge NorWestCal Nevada, 390 Mathew St,,1 stars,"$1,346,592 ",Health : Treatment and Prevention Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=6371
9032,Teen Challenge of the Midlands, 900 North League Road,http://www.tcmid.org/,1 stars,"$1,890,510 ",Health : Treatment and Prevention Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=9032
15398,Texas State Historical Association, 1400 West Highland Street,,1 stars,"$1,515,045 ",Arts Culture Humanities : Libraries Historical Societies and Landmark Preservation,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=15398
15414,Texas Tech Alumni Association, McKenzie-Merket Alumni Center,,1 stars,"$3,090,772 ",Education : Other Education Programs and Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=15414
8334,Thomas More Law Center, P.O. Box 393,http://www.thomasmore.org/,1 stars,"$1,641,607 ",Public Benefit : Advocacy and Civil Rights,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8334
8762,Thoroughbred Retirement Foundation, P.O. Box 3387,http://www.trfinc.org,1 stars,"$1,687,059 ",Animals : Animal Rights Welfare and Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8762
13776,Thunderbird Lodge Preservation Society, P.O. Box 6812,http://thunderbirdtahoe.org/,1 stars,"$2,397,767 ",Arts Culture Humanities : Libraries Historical Societies and Landmark Preservation,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13776
7650,Tiger Haven, 237 Harvey Road,http://www.tigerhaven.org/,1 stars,"$2,661,657 ",Animals : Wildlife Conservation,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=7650
8400,Tiger Missing Link Foundation, 17552 FM 14,http://www.tigerlink.org/,1 stars,"$2,862,666 ",Animals : Wildlife Conservation,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8400
15451,Tomche Shabbos of Rockland County, 78 College Road,,1 stars,"$2,157,783 ",Human Services : Social Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=15451
11404,Tomorrows Children's Fund, 30 Prospect Avenue,http://www.atcfkid.com,1 stars,"$1,742,939 ",Health : Patient and Family Support,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=11404
6368,Tribe of Judah Motorcycle Ministries International, 123 McClellan Road,,1 stars,"$641,175 ",Religion : Religious Activities,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=6368
5433,U.S. PIRG Education Fund, 44 Winter Street,,1 stars,"$1,767,595 ",Public Benefit : Advocacy and Civil Rights,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5433
9835,Union Mission, P.O. Box,,1 stars,"$4,849,490 ",Human Services : Homeless Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=9835
5951,United Jewish Federation of Greater Stamford New Canaan and Darien, 1035 Newfield Avenue,http://www.ujf.org/,1 stars,"$1,535,540 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5951
10020,United Methodist Homes of New Jersey Foundation, 3311 State Route 33,http://www.umhfoundation.org/,1 stars,"$1,271,359 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10020
11009,United States Justice Foundation, 932 D Street,,1 stars,"$4,383,361 ",Public Benefit : Research and Public Policy Institutions,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=11009
13870,United Way of Hudson County, 857 Bergen Avenue,http://www.unitedwayhudson.org/,1 stars,"$1,963,282 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13870
14638,United Way of Southeast Arkansas, P.O. Box 8702,http://uwseark.org/,1 stars,"$1,425,736 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14638
12925,University of Maryland Alumni Association, The Samuel Riggs IV Alumni Center,http://alumni.umd.edu/s/1132/start.aspx,1 stars,"$3,852,222 ",Education : Other Education Programs and Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=12925
15447,UrbanGlass, 647 Fulton Street,http://www.urbanglass.org/,1 stars,"$1,274,862 ",Arts Culture Humanities : Performing Arts,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=15447
14333,USA Canoe/Kayak, 725 South Lincoln Boulevard,http://www.teamusa.org/USA-Canoe-Kayak,1 stars,"$1,001,631 ",Human Services : Multipurpose Human Service Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14333
5985,Vaad L'Hatzolas Nidchei Yisroel, 1566 Coney Island Avenue,http://www.thevaad.com/,1 stars,"$789,702 ",Religion : Religious Activities,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5985
15253,Valley Interfaith Food & Clothing Center, 420 West Wyoming,http://www.vifcc.org/,1 stars,"$1,774,132 ",Human Services : Food Banks Food Pantries and Food Distribution,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=15253
8504,Victory Ministries of Alaska, 64741 South Victory Road,http://www.victorymin.org/,1 stars,"$1,909,634 ",Religion : Religious Activities,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8504
13247,Virgin Unite USA, 65 Bleecker Street,http://www.virgin.com/unite,1 stars,"$4,961,248 ",International : Foreign Charity Support Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13247
8362,Virginia Opera, 160 East Virginia Beach Boulevard,,1 stars,"$7,605,510 ",Arts Culture Humanities : Performing Arts,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8362
4708,Walk Thru the Bible, 4201 North Peachtree Road,http://www.walkthru.org,1 stars,"$4,165,565 ",Religion : Religious Media and Broadcasting,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4708
15265,Warren Family Mission, 2671 Youngstown Road,http://warrenfamilymission.com/,1 stars,"$1,048,384 ",Human Services : Homeless Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=15265
5998,The Way to Work, 1290 Avenue of the Americas,http://www.waytoworknyc.org,1 stars,"($181,187)",Human Services : Social Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5998
13466,Wayne Council of Parent Teacher Organizations, 50 Nellis Drive,,1 stars,"$1,217,381 ",Education : Other Education Programs and Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13466
8200,WCPE, P.O. Box 897,http://theclassicalstation.org,1 stars,"$1,814,583 ",Arts Culture Humanities : Public Broadcasting and Media,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8200
13947,We Care Program, 3493 Highway 21,http://www.wecareprogram.org/,1 stars,"$1,603,756 ",Religion : Religious Activities,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13947
5863,Wildlife WayStation, 14831 Little Tujunga Canyon Road,http://www.wildlifewaystation.org,1 stars,"$2,217,041 ",Animals : Animal Rights Welfare and Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5863
4745,Wisconsin Public Broadcasting Foundation, 3319 West Beltline Highway,http://www.ecb.org,1 stars,"$11,722,505 ",Arts Culture Humanities : Public Broadcasting and Media,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4745
10130,Women's Initiative for Self Employment, 1398 Valencia Street,http://www.womensinitiative.org,1 stars,"$4,170,480 ",Human Services : Social Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10130
11296,World Link Ministries, P.O. Box 153026,http://www.worldlinkministries.org,1 stars,"$1,000,166 ",Religion : Religious Activities,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=11296
5873,World MAP, 1419 North San Fernando Boulevard,http://www.world-map.com,1 stars,"$754,133 ",Religion : Religious Media and Broadcasting,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5873
3318,World Villages for Children, 180 Admiral Cochrane Drive,http://www.worldvillages.org/,1 stars,"$8,817,365 ",International : Development and Relief Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=3318
5772,WorldServe Ministries, P.O. Box 1509,http://www.worldserve.org,1 stars,"$508,987 ",Religion : Religious Activities,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5772
13789,Yavapai Humane Society, 1625 Sundog Ranch Road,http://www.yavapaihumane.org/,1 stars,"$1,999,787 ",Animals : Animal Rights Welfare and Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13789
13809,Yellowstone Art Museum, 401 North 27th Street,http://www.artmuseum.org/,1 stars,"$1,145,503 ",Arts Culture Humanities : Museums,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13809
4778,Yeshivat Shaare Torah, 1202 Avenue P,http://shaaretorahbhs.tripod.com/,1 stars,"$13,585,438 ",Education : Private Elementary and Secondary Schools,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4778
10763,YMCA of Sioux Falls, 230 South Minnesota Avenue,http://www.siouxfallsymca.org/,1 stars,"$3,478,875 ",Human Services : Multipurpose Human Service Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10763
8005,Youth Development Fund, Eight Canberra Drive,http://www.youthdevelopmentfund.org,1 stars,"$5,533,585 ",International : Humanitarian Relief Supplies,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8005
13212,Zion's Hope, P.O. Box 783369,http://www.zionshope.org,1 stars,"$2,524,190 ",Religion : Religious Activities,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13212
