Org ID, Org Name, Address, Website, Ranking, Total Revenue, Category
14467,Institute for Middle East Understanding, 2913 El Camino Real #436,http://imeu.org/,1 stars,$1197031,International : International Peace Security and Affairs
3871,Institute for Student Achievement (ISA), One Old Country Road,http://www.studentachievement.org,1 stars,$1740727,Education : Other Education Programs and Services
13806,Institute for the Analysis of Global Security, 7811 Montrose Rd.,http://www.iags.org/,1 stars,$1319899,International : International Peace Security and Affairs
6565,The Interfaith Alliance Foundation, 1250 24th Street NW,http://www.interfaithalliance.org,1 stars,$1048221,Religion : Religious Activities
5517,International Board of Jewish Missions, P.O. Box 1386,http://www.ibjm.org,1 stars,$3059307,Religion : Religious Activities
13981,International Conservation Caucus Foundation, 3250 Prospect Street NW,,1 stars,$1425363,Environment : Environmental Protection and Conservation
3891,International Foundation for Education and Self-Help, 5040 East Shea Boulevard,http://www.ifesh.org,1 stars,$4824699,International : Development and Relief Services
10753,Interreligious Foundation for Community Organization, 418 West 145th Street,http://www.ifconews.org/,1 stars,$521698,International : Humanitarian Relief Supplies
13250,Iran Alive Ministries, P.O. Box 702925,http://iranaliveministries.org/,1 stars,$1772585,Religion : Religious Activities
14585,Iranian American Jewish Federation of New York, 770 Middle Neck Road,https://www.iajfny.org/,1 stars,$2728410,Public Benefit : Fundraising Organizations
3913,Jack Van Impe Ministries International, P.O. Box 7004,http://www.jvim.com,1 stars,$12755432,Religion : Religious Media and Broadcasting
9719,Jazz Aspen Snowmass, 110 East Hallam Street,http://jazzaspen.org,1 stars,$5971428,Arts Culture Humanities : Performing Arts
15350,The Jefferson Awards Foundation, 100 West Tenth Street,http://www.jeffersonawards.org/,1 stars,$2301082,Education : Other Education Programs and Services
9428,Jewish Campus Life Fund, 606 West 115th Street,http://www.hillel.columbia.edu/,1 stars,$2041650,Religion : Religious Activities
5945,Jewish Center for Community Services, 4200 Park Avenue,http://www.jccs.org/,1 stars,$3626052,Public Benefit : Fundraising Organizations
8234,Jewish Federation of El Paso, 5740 North Mesa Street,http://www.jewishelpaso.org/,1 stars,$1299954,Public Benefit : Fundraising Organizations
12568,Jewish Federation of the Sacramento Region, 2014 Capitol Avenue,http://www.jewishsac.org,1 stars,$606577,Public Benefit : Fundraising Organizations
13674,JOY FM Radio, 13358 Manchester Road,http://www.joyfmonline.org/,1 stars,$4964504,Religion : Religious Media and Broadcasting
8440,Just One Life/Nefesh Achat B'Yisrael, 587 Fifth Avenue,http://www.justonelife.org/,1 stars,$813769,International : Foreign Charity Support Organizations
11154,Kaiserman JCC, 45 Haverford Road,http://www.phillyjcc.com,1 stars,$995328,Human Services : Multipurpose Human Service Organizations
8698,Kentucky Horse Park Foundation, 4089 Iron Works Parkway,http://khpfoundation.org/,1 stars,$2264624,Animals : Animal Rights Welfare and Services
13244,The Kidney TRUST, 1350 Bayshore Highway,http://kidneytrust.org/,1 stars,$307704,Health : Diseases Disorders and Disciplines
12181,Kingsway Charities, 1119 Commonwealth Avenue,http://www.kingswaycharities.org,1 stars,$164650120,International : Humanitarian Relief Supplies
10950,Koinonia House, P.O. Box D,,1 stars,$2659970,Religion : Religious Activities
