Org ID, Org Name, Address, Website, Ranking, Total Revenue, Category
13063,United Way of Greater Union County, 33 West Grand St,http://www.uwguc.org,3 stars,"$6,278,968 ",Public Benefit : Fundraising Organizations
14532,United Way of Hall County, 527 Oak Street,,3 stars,"$1,866,765 ",Public Benefit : Fundraising Organizations
14933,United Way of Hamblen County, 3780 West Andrew Johnson Highway,http://www.unitedwayhamblen.org/,3 stars,"$1,453,654 ",Public Benefit : Fundraising Organizations
14935,United Way of Harrison County, 301 West Main Street Suite 608,http://www.unitedwayhcwv.org/,3 stars,"$1,206,839 ",Public Benefit : Fundraising Organizations
13455,United Way of Hunterdon County, 4 Walter E. Foran Boulevard,http://www.uwhunterdon.org/,3 stars,"$1,333,566 ",Public Benefit : Fundraising Organizations
14921,United Way of Jackson County, 536 North Jackson Street,http://www.uwjackson.org/,3 stars,"$2,991,888 ",Public Benefit : Fundraising Organizations
11301,United Way of Johnson County IA, 1150 5th Street,http://www.unitedwayjc.org/,3 stars,"$1,955,569 ",Public Benefit : Fundraising Organizations
13799,United Way of Johnson County IN, 460 North Morton Street (U.S. 31),http://www.uwjc.org/,3 stars,"$1,473,860 ",Public Benefit : Fundraising Organizations
10402,United Way of Kern County, 5405 Stockdale Highway,http://www.uwkern.org,3 stars,"$2,023,132 ",Public Benefit : Fundraising Organizations
13692,United Way of Kitsap County, 645 Fourth Street,http://www.unitedwaykitsap.org/,3 stars,"$3,321,244 ",Public Benefit : Fundraising Organizations
8230,United Way of Lake & Sumter Counties, 118 West Meadow Street,http://www.uwls.org,3 stars,"$1,162,640 ",Public Benefit : Fundraising Organizations
9480,United Way of Lake County IL, 330 South Greenleaf Street,http://www.uwlakeco.org/,3 stars,"$7,668,524 ",Public Benefit : Fundraising Organizations
6809,United Way of Lancaster County, 630 Janet Avenue,http://www.uwlanc.org/,3 stars,"$8,332,441 ",Public Benefit : Fundraising Organizations
8232,United Way of Lane County, 3171 Gateway Loop,http://unitedwaylane.org/,3 stars,"$4,470,737 ",Public Benefit : Fundraising Organizations
14492,United Way of Laramie County, 1401 Airport Parkway,http://www.unitedwayoflaramiecounty.org/,3 stars,"$1,144,672 ",Public Benefit : Fundraising Organizations
14829,United Way of Lebanon County, 801 Cumberland Street,,3 stars,"$1,830,128 ",Public Benefit : Fundraising Organizations
14000,United Way of Licking County, 50 South Second Street 2nd Floor,http://www.unitedwaylc.org,3 stars,"$1,835,371 ",Public Benefit : Fundraising Organizations
13621,United Way of Lincoln and Lancaster County, 238 S. 13th Street,http://www.unitedwaylincoln.org/,3 stars,"$7,149,179 ",Public Benefit : Fundraising Organizations
4932,United Way of Long Island, 819 Grand Boulevard,http://www.unitedwayli.org/,3 stars,"$17,288,382 ",Public Benefit : Fundraising Organizations
10097,United Way of Madison County, 701 Andrew Jackson Way,http://www.uwhsv.org/,3 stars,"$6,542,760 ",Public Benefit : Fundraising Organizations
14507,United Way of Madison County Indiana, 1201 East 5th Street,http://www.unitedwaymadisonco.org/,3 stars,"$1,126,504 ",Public Benefit : Fundraising Organizations
4643,United Way of Massachusetts Bay and Merrimack Valley, 51 Sleeper Street,http://supportunitedway.org/,3 stars,"$44,246,800 ",Public Benefit : Fundraising Organizations
14687,United Way of Medina County, 2573 Medina Road,http://www.unitedwaymedina.org/,3 stars,"$814,670 ",Public Benefit : Fundraising Organizations
12433,United Way of Metropolitan Chicago, 560 West Lake Street,,3 stars,"$46,990,030 ",Public Benefit : Fundraising Organizations
5606,United Way of Metropolitan Nashville, 250 Venture Circle,http://www.unitedwaynashville.org,3 stars,"$21,066,734 ",Public Benefit : Fundraising Organizations
4634,United Way of Miami-Dade, The Ansin Building,http://www.unitedwaymiami.org,3 stars,"$60,299,449 ",Public Benefit : Fundraising Organizations
11111,United Way of Mid Coast Maine, 34 Wing Farm Parkway,http://www.uwmcm.org,3 stars,"$2,087,825 ",Public Benefit : Fundraising Organizations
14937,United Way of Monongalia and Preston Counties, 278C Spruce Street,http://www.unitedwaympc.org/,3 stars,"$1,341,127 ",Public Benefit : Fundraising Organizations
14852,United Way of Monroe County, 441 South College Avenue,http://www.monroeunitedway.org/,3 stars,"$1,428,905 ",Public Benefit : Fundraising Organizations
12941,United Way of Monterey County, 60 Garden Ct. Suite 350,http://www.unitedwaymcca.org/,3 stars,"$3,555,030 ",Public Benefit : Fundraising Organizations
13842,United Way of Norman, 2424 Springer Drive,http://www.unitedwaynorman.org/,3 stars,"$2,080,201 ",Public Benefit : Fundraising Organizations
13295,United Way of North Central Florida, 6031 NW 1st Place,http://www.unitedwayncfl.org/,3 stars,"$3,718,697 ",Public Benefit : Fundraising Organizations
14929,United Way of Northeast Georgia, One Huntington Road,http://unitedwaynega.org/,3 stars,"$2,370,705 ",Public Benefit : Fundraising Organizations
13844,United Way of Northeast Mississippi, 213 West Main Street,,3 stars,"$2,157,316 ",Public Benefit : Fundraising Organizations
14870,United Way of Northern Arizona, 1515 East Cedar Avenue,http://www.nazunitedway.org/,3 stars,"$2,401,475 ",Public Benefit : Fundraising Organizations
13637,United Way of Northern Utah, 2955 Harrison Boulevard,http://www.uwnu.org/,3 stars,"$4,602,439 ",Public Benefit : Fundraising Organizations
11206,United Way of Northwest Georgia, P.O. Box 566,http://www.ourunitedway.org,3 stars,"$3,148,256 ",Public Benefit : Fundraising Organizations
13897,United Way of Odessa, 128 East Second Street,,3 stars,"$1,773,682 ",Public Benefit : Fundraising Organizations
6302,United Way of Palm Beach County, 2600 Quantum Boulevard,http://www.unitedwaypbc.org/,3 stars,"$13,685,939 ",Public Benefit : Fundraising Organizations
13494,United Way of Passaic County, Center City Mall Upper Level,http://www.unitedwaypassaic.org,3 stars,"$980,385 ",Public Benefit : Fundraising Organizations
9749,United Way of Pierce County, 1501 Pacific Avenue,,3 stars,"$8,819,586 ",Public Benefit : Fundraising Organizations
11430,United Way of Pioneer Valley, 1441 Main Street,http://www.uwpv.org,3 stars,"$4,928,868 ",Public Benefit : Fundraising Organizations
14188,United Way of Reno County, 924 N. Main,http://www.unitedwayofrenocounty.org/,3 stars,"$1,545,266 ",Public Benefit : Fundraising Organizations
4652,United Way of Rhode Island, 50 Valley Street,http://www.uwri.org/,3 stars,"$18,221,297 ",Public Benefit : Fundraising Organizations
14734,United Way of Rock River Valley, 612 North Main Street,https://www.unitedwayrrv.org/,3 stars,"$4,757,220 ",Public Benefit : Fundraising Organizations
7720,United Way of Rockland County, 135 Main Street,http://www.uwrc.org/,3 stars,"$805,570 ",Public Benefit : Fundraising Organizations
7375,United Way of Salt Lake, 257 East 200 S,http://www.uw.org,3 stars,"$21,468,250 ",Public Benefit : Fundraising Organizations
9313,United Way of Santa Fe County, 440 Cerrillos Road,http://www.uwsfc.org,3 stars,"$2,641,632 ",Public Benefit : Fundraising Organizations
13781,United Way of Siouxland, 701 Steuben Street,http://www.unitedwaysiouxland.com/,3 stars,"$3,287,179 ",Public Benefit : Fundraising Organizations
7387,United Way of Snohomish County, 3120 McDougall Avenue,http://www.uwsc.org,3 stars,"$10,251,118 ",Public Benefit : Fundraising Organizations
5484,United Way of South Hampton Roads, 2515 Walmer Avenue,http://www.unitedwayshr.org,3 stars,"$20,284,285 ",Public Benefit : Fundraising Organizations
13838,United Way of South Mississippi, 11975 Seaway Road,,3 stars,"$2,720,510 ",Public Benefit : Fundraising Organizations
15391,United Way of South Texas, 113 West Pecan Boulevard,,3 stars,"$2,942,631 ",Public Benefit : Fundraising Organizations
11661,United Way of Southeast Mississippi, 210 W. Front Street,http://unitedwaysems.org/,3 stars,"$1,627,894 ",Public Benefit : Fundraising Organizations
11320,United Way of Southeast Missouri, 430A Broadway,http://www.unitedwayofsemo.org,3 stars,"$1,092,795 ",Public Benefit : Fundraising Organizations
12683,United Way of Southern Cameron County, 634 East Levee Street,http://unitedwayrgv.org,3 stars,"$2,359,623 ",Public Benefit : Fundraising Organizations
10018,United Way of Southern Chautauqua County, 413 North Main Street,http://www.uwayscc.org,3 stars,"$1,093,224 ",Public Benefit : Fundraising Organizations
12940,United Way of Southern Chester County, 106 West State Street,http://unitedwayscc.org,3 stars,"$1,248,134 ",Public Benefit : Fundraising Organizations
15153,United Way of Southern Kentucky, 1110 College Street,,3 stars,"$1,784,349 ",Public Benefit : Fundraising Organizations
13946,United Way of Southwest Alabama, 218 St. Francis Street,http://www.uwswa.org/,3 stars,"$4,621,403 ",Public Benefit : Fundraising Organizations
13438,United Way of Southwest Colorado, P.O. Box 3040,http://www.unitedway-swco.org/,3 stars,"$1,186,339 ",Public Benefit : Fundraising Organizations
13963,United Way of Southwest Louisiana, 715 Ryan Street,https://www.unitedwayswla.org,3 stars,"$4,257,038 ",Public Benefit : Fundraising Organizations
14503,United Way of Southwestern Indiana, P.O. Box 18,http://unitedwayswi.org/,3 stars,"$4,241,764 ",Public Benefit : Fundraising Organizations
14017,United Way of the Black Hills, 621 Sixth Street,http://www.unitedwayblackhills.org,3 stars,"$1,912,217 ",Public Benefit : Fundraising Organizations
9934,United Way of the Capital Area Mississippi, 843 North President Street,,3 stars,"$3,234,900 ",Public Benefit : Fundraising Organizations
13620,United Way of the Chattahoochee Valley, 1100 5th Avenue,,3 stars,"$7,433,473 ",Public Benefit : Fundraising Organizations
14923,United Way of the CSRA, 1765 Broad Street,http://www.uwcsra.org/,3 stars,"$4,744,123 ",Public Benefit : Fundraising Organizations
4657,United Way of the Greater Dayton Area, 33 West First Street,http://www.LiveUnitedDayton.org/,3 stars,"$10,419,207 ",Public Benefit : Fundraising Organizations
6829,United Way of the Greater Lehigh Valley, 1110 American Parkway NE,http://www.unitedwayglv.org,3 stars,"$10,713,875 ",Public Benefit : Fundraising Organizations
10040,United Way of the Laurel Highlands, 422 Main Street,http://www.uwlaurel.org/,3 stars,"$1,376,316 ",Public Benefit : Fundraising Organizations
14704,United Way of the Lewis and Clark Area, 75 East Lyndale,,3 stars,"$1,329,620 ",Public Benefit : Fundraising Organizations
9951,United Way of the Lowcountry, 2266 Boundary Street,,3 stars,"$2,439,728 ",Public Benefit : Fundraising Organizations
7193,United Way of the Midlands South Carolina, 1800 Main Street,http://www.uway.org,3 stars,"$11,986,424 ",Public Benefit : Fundraising Organizations
13095,United Way of the Mid-Willamette Valley, 455 Bliler Ave NE,http://www.unitedwaymwv.org,3 stars,"$1,835,986 ",Public Benefit : Fundraising Organizations
4659,United Way of the National Capital Area, 8391 Old Courthouse Road,http://www.unitedwaynca.org,3 stars,"$36,667,044 ",Public Benefit : Fundraising Organizations
13906,United Way of the Ohio Valley, 403 Park Plaza Drive,,3 stars,"$1,641,363 ",Public Benefit : Fundraising Organizations
9483,United Way of the Quad Cities Area, 3247 East 35th Street Court,http://www.unitedwayqc.org/,3 stars,"$10,706,415 ",Public Benefit : Fundraising Organizations
13448,United Way of the Tanana Valley, 815 2nd Avenue,,3 stars,"$1,554,820 ",Public Benefit : Fundraising Organizations
7660,United Way of the Wine Country, 418 B Street,http://www.unitedwaywinecountry.org/,3 stars,"$3,176,640 ",Public Benefit : Fundraising Organizations
14600,United Way of Thurston County, 1211 Fourth Avenue East,http://www.unitedway-thurston.org/,3 stars,"$1,528,342 ",Public Benefit : Fundraising Organizations
14497,United Way of Tompkins County, 313 North Aurora Street,http://www.uwtc.org/,3 stars,"$2,149,567 ",Public Benefit : Fundraising Organizations
10152,United Way of Union County, 232 North Main Street Suite UW,http://www.unitedwayofunioncounty.org,3 stars,"$819,863 ",Public Benefit : Fundraising Organizations
14822,United Way of Washington County East, 1825 Curve Crest Boulevard,,3 stars,"$1,171,189 ",Public Benefit : Fundraising Organizations
13805,United Way of Washington County Maryland, 33 West Franklin Street,http://www.unitedwaywashcounty.org/,3 stars,"$1,291,344 ",Public Benefit : Fundraising Organizations
14821,United Way of Wayne and Holmes Counties, 215 South Walnut Street,http://www.uwwayneholmes.org/,3 stars,"$1,597,812 ",Public Benefit : Fundraising Organizations
13640,United Way of West Alabama, 2720 Sixth Street,,3 stars,"$3,411,332 ",Public Benefit : Fundraising Organizations
14877,United Way of West Central Connecticut, 200 Main Street,http://www.uwwestcentralct.org/,3 stars,"$1,088,828 ",Public Benefit : Fundraising Organizations
4952,United Way of Westchester and Putnam, 336 Central Park Avenue,http://www.uwwp.org/,3 stars,"$8,992,782 ",Public Benefit : Fundraising Organizations
13331,United Way of Western Connecticut, 85 West Street,http://www.uwwesternct.org/,3 stars,"$5,895,610 ",Public Benefit : Fundraising Organizations
14493,United Way of Westmoreland County, 1011 Old Salem Road,http://www.unitedway4u.org/,3 stars,"$3,713,912 ",Public Benefit : Fundraising Organizations
8389,United Way of Whatcom County, 1511 Cornwall Avenue,http://www.unitedwaywhatcom.org,3 stars,"$2,270,671 ",Public Benefit : Fundraising Organizations
11507,United Way of Wyandotte County, 434 Minnesota Avenue,http://www.unitedway-wyco.org,3 stars,"$4,185,347 ",Public Benefit : Fundraising Organizations
8951,United Way of Wyoming Valley, Eight West Market Street,http://www.unitedwaywb.org/,3 stars,"$5,750,492 ",Public Benefit : Fundraising Organizations
12817,United Way of York County, 800 East King Street,http://www.unitedway-york.org/,3 stars,"$6,910,042 ",Public Benefit : Fundraising Organizations
4665,United Way Silicon Valley, 1400 Parkmoor Avenue,http://uwsv.org/,3 stars,"$15,929,838 ",Public Benefit : Fundraising Organizations
3308,United World College - USA, Highway 65,,3 stars,"$11,215,753 ",Education : Private Elementary and Secondary Schools
10327,Uniting Against Lung Cancer, 27 Union Square West,http://www.unitingagainstlungcancer.org/,3 stars,"$2,737,622 ",Public Benefit : Fundraising Organizations
12518,Unity Productions Foundation, P.O. Box 650458,http://www.upf.tv,3 stars,"$2,086,327 ",Religion : Religious Media and Broadcasting
4669,University of Dayton, Office of Gift Planning,http://www.udayton.edu,3 stars,"$487,488,457 ",Education : Universities Graduate Schools and Technological Institutes
3535,University of Denver, 2199 South University Boulevard,,3 stars,"$515,523,886 ",Education : Universities Graduate Schools and Technological Institutes
4671,University of Detroit Mercy, University Advancement,http://www.udmercy.edu,3 stars,"$143,302,623 ",Education : Universities Graduate Schools and Technological Institutes
15015,University of Iowa Alumni Association, One West Park Road,,3 stars,"$4,854,322 ",Education : Other Education Programs and Services
4673,University of Miami, Division of University Advancement,,3 stars,"$2,816,154,808 ",Education : Universities Graduate Schools and Technological Institutes
14811,University of Minnesota Alumni Association, 200 Oak Street SE,http://www.minnesotaalumni.org/s/1118/index2012.aspx,3 stars,"$3,560,901 ",Education : Other Education Programs and Services
4678,University of Southern California, USC University Advancement,,3 stars,"$3,606,539,165 ",Education : Universities Graduate Schools and Technological Institutes
13988,University of Southern Mississippi Athletic Foundation, 118 College Drive 5017,,3 stars,"$6,562,006 ",Public Benefit : Fundraising Organizations
13163,Upper Valley Haven, 713 Hartford Avenue,http://www.uppervalleyhaven.org,3 stars,"$3,104,957 ",Human Services : Homeless Services
7320,The Urban Alternative, P.O. Box 4000,http://www.tonyevans.org/,3 stars,"$5,311,923 ",Religion : Religious Media and Broadcasting
13555,Urban Impact, 801 Union Ave,http://www.uifpgh.org,3 stars,"$1,942,392 ",Human Services : Youth Development Shelter and Crisis Services
10083,The Urban Ministry Center, 945 North College Street,http://www.urbanministrycenter.org/,3 stars,"$4,089,966 ",Human Services : Homeless Services
10055,Urban Ventures Leadership Foundation, 2924 Fourth Avenue South,http://www.urbanventures.org/,3 stars,"$3,479,170 ",Public Benefit : Community and Housing Development
14081,Urban Youth Workers Institute, 2321 East 4th Street,http://uywi.org/,3 stars,"$1,364,853 ",Religion : Religious Activities
5076,UrbanPromise, 27 N. 36th Street,,3 stars,"$3,919,144 ",Education : Other Education Programs and Services
12449,Urgent Action Fund for Women's Human Rights, 333 Valencia Street,http://www.urgentactionfund.org,3 stars,"$2,147,059 ",International : International Peace Security and Affairs
10755,US Bobsled and Skeleton Federation, 196 Old Military Road,http://www.teamusa.org/USA-Bobsled-Skeleton-Federation,3 stars,"$2,925,221 ",Human Services : Multipurpose Human Service Organizations
8408,Us TOO International, 2720 South River Road,http://www.ustoo.org,3 stars,"$955,389 ",Health : Diseases Disorders and Disciplines
13104,USA Cares, P.O. Box 759,http://www.usacares.org,3 stars,"$2,921,604 ",Human Services : Social Services
8422,USA Shooting, One Olympic Plaza,http://www.usashooting.com,3 stars,"$5,455,518 ",Human Services : Multipurpose Human Service Organizations
13122,USO, 2111 Wilson Boulevard,,3 stars,"$132,457,184 ",Human Services : Social Services
11495,USO of Illinois, 333 S. Wabash Ave.,http://www.uso.org/illinois,3 stars,"$2,679,921 ",Human Services : Social Services
12320,USO of Missouri Inc., 10701 Lambert International Boulevard,http://www.usomissouri.org/,3 stars,"$1,716,617 ",Human Services : Social Services
14326,USO of North Carolina, P.O. Box 91536,http://uso-nc.org/,3 stars,"$3,062,314 ",Human Services : Social Services
14383,Utah Film Center, 122 South Main Street,http://www.utahfilmcenter.org/,3 stars,"$2,353,173 ",Arts Culture Humanities : Performing Arts
14663,Utah Pride Center, 255 East 400 Street,,3 stars,"$1,993,375 ",Public Benefit : Advocacy and Civil Rights
13660,Utah Sports Commission, 201 South Main,http://www.utahsportscommission.com/,3 stars,"$3,265,939 ",Human Services : Multipurpose Human Service Organizations
14941,The Valentine Richmond History Center, 1015 East Clay Street,http://www.richmondhistorycenter.com/,3 stars,"$3,858,458 ",Arts Culture Humanities : Museums
14838,The Valentine Theatre, 410 Adams Street,http://www.valentinetheatre.com/index.html,3 stars,"$1,470,452 ",Arts Culture Humanities : Performing Arts
8797,The Valerie Fund, 2101 Millburn Avenue,http://www.thevaleriefund.org/,3 stars,"$3,852,718 ",Health : Patient and Family Support
6399,Valley of the Sun YMCA, 350 North First Avenue,http://www.valleyymca.org/,3 stars,"$36,903,453 ",Human Services : Multipurpose Human Service Organizations
4030,Valparaiso University, Loke Hall Office of Institutional Advancement,http://www.valpo.edu,3 stars,"$153,906,993 ",Education : Universities Graduate Schools and Technological Institutes
4689,Vanderbilt University, 2100 West End Avenue,,3 stars,"$3,820,125,123 ",Education : Universities Graduate Schools and Technological Institutes
6138,Vanderburgh Humane Society, 400 Millner Industrial Drive,,3 stars,"$1,182,746 ",Animals : Animal Rights Welfare and Services
8471,Variety the Children's Charity of Detroit, 30161 Southfield Road,http://www.variety-detroit.com/,3 stars,"$1,333,309 ",Public Benefit : Fundraising Organizations
10418,Variety the Children's Charity of Southern California, 4601 Wilshire Boulevard,http://www.varietysocal.org,3 stars,"$1,196,517 ",Public Benefit : Fundraising Organizations
14938,Vashon Allied Arts, 19704 Vashon Highway SW,,3 stars,"$1,953,614 ",Arts Culture Humanities : Performing Arts
4690,Vassar College, 124 Raymond Avenue,http://www.vassar.edu,3 stars,"$201,332,785 ",Education : Private Liberal Arts Colleges
9360,Vellore Christian Medical College Board USA, 475 Riverside Drive,http://www.vellorecmc.org/,3 stars,"$980,021 ",International : Foreign Charity Support Organizations
13820,Venture Outdoors, 33 Terminal Way,http://ventureoutdoors.org/,3 stars,"$1,460,740 ",Environment : Botanical Gardens Parks and Nature Centers
15443,Vera Bradley Foundation for Breast Cancer, 12420 Stonebridge Road,,3 stars,"$2,819,029 ",Health : Medical Research
10141,Vermont Academy, 10 Long Walk,http://www.vermontacademy.org,3 stars,"$11,786,915 ",Education : Private Elementary and Secondary Schools
7737,Vermont Natural Resources Council, Nine Bailey Avenue,http://www.vnrc.org/,3 stars,"$1,301,365 ",Environment : Environmental Protection and Conservation
5067,Vermont Public Television, 204 Ethan Allen Avenue,http://www.vpt.org,3 stars,"$6,681,947 ",Arts Culture Humanities : Public Broadcasting and Media
7661,Veterans of Foreign Wars Foundation, 406 West 34th Street,http://www.vfwfoundation.org/,3 stars,"$2,997,563 ",Human Services : Social Services
6626,Victoria Theatre Association, 138 North Main Street,http://www.victoriatheatre.com/,3 stars,"$18,007,220 ",Arts Culture Humanities : Performing Arts
15277,Victory Garden Theater, 2433 North Lincoln Avenue,http://victorygardens.org/,3 stars,"$2,465,169 ",Arts Culture Humanities : Performing Arts
4694,Village Missions, 696 East Ellendale Avenue,http://www.village-missions.org,3 stars,"$5,421,471 ",Religion : Religious Activities
10985,Virginia Aquarium & Marine Science Center Foundation, 717 General Booth Boulevard,http://www.virginiaaquarium.com,3 stars,"$3,140,544 ",Animals : Zoos and Aquariums
7179,Virginia Beach SPCA, 3040 Holland Road,http://www.vbspca.com/,3 stars,"$2,812,329 ",Animals : Animal Rights Welfare and Services
10909,Virginia Foundation for Independent Colleges, 8010 Ridge Road,http://www.vfic.org,3 stars,"$2,720,721 ",Education : Other Education Programs and Services
9586,Virginia Living Museum, 524 J. Clyde Morris Boulevard,http://www.thevlm.org/,3 stars,"$3,669,765 ",Arts Culture Humanities : Museums
8347,Virginia Museum of Contemporary Art, 2200 Parks Avenue,http://www.virginiamoca.org/,3 stars,"$1,925,479 ",Arts Culture Humanities : Museums
4696,Virginia Museum of Fine Arts Foundation, 200 North Boulevard,http://www.vmfa.state.va.us,3 stars,"$20,455,018 ",Arts Culture Humanities : Museums
14979,Vision House, P.O. Box 2951,http://www.NoHomelessKids.org,3 stars,"$2,765,753 ",Human Services : Homeless Services
4873,Vision New England, 38 Westview Dr.,http://www.visionnewengland.org/,3 stars,"$761,315 ",Religion : Religious Activities
11445,VisionSpring, 322 Eighth Avenue,http://visionspring.org/,3 stars,"$2,301,512 ",International : Development and Relief Services
15376,Visually Impaired Preschool Services, 1906 Goldsmith Lane,http://vips.org,3 stars,"$1,650,408 ",Education : Other Education Programs and Services
15042,Vizcaya Museum and Gardens, 3251 South Miami Avenue,http://vizcaya.org/,3 stars,"$3,248,066 ",Arts Culture Humanities : Libraries Historical Societies and Landmark Preservation
13507,VMI Foundation Incorporated, P.O. Box 932,http://www.vmi.edu/Foundation/,3 stars,"$21,490,067 ",Human Services : Social Services
10534,Vogel Alcove, 7557 Rambler Road,http://www.vogelalcove.org/,3 stars,"$3,588,247 ",Human Services : Homeless Services
11424,Voices for Children, 2851 Meadow Lark Drive,http://speakupnow.org/,3 stars,"$4,157,716 ",Human Services : Children's and Family Services
10386,Voices For Children Foundation Inc., 601 NW 1st Court,http://www.BeAVoice.org/,3 stars,"$2,161,275 ",Human Services : Children's and Family Services
10800,Voices for Illinois Children, 208 South LaSalle Street,http://www.voices4kids.org/,3 stars,"$2,182,226 ",Human Services : Children's and Family Services
13562,Voices for Utah Children, 747 East South Temple,http://www.utahchildren.org/,3 stars,"$892,159 ",Human Services : Children's and Family Services
14282,Volunteer Lawyers Network, 600 Nicollet Mall,https://www.vlnmn.org/,3 stars,"$998,213 ",Public Benefit : Advocacy and Civil Rights
10651,Volunteer Ministry Center, 511 North Broadway,,3 stars,"$1,542,257 ",Human Services : Homeless Services
13683,Volunteers Enlisted to Assist People, 9728 Irving Avenue So.,http://www.veapvolunteers.org/,3 stars,"$5,978,114 ",Human Services : Food Banks Food Pantries and Food Distribution
10428,Volunteers In Medicine Clinic Oregon, 2260 Marcola Road,http://www.vim-clinic.org,3 stars,"$2,889,285 ",Health : Treatment and Prevention Services
14639,The Voter Participation Center, 1707 L Street NW,http://www.voterparticipation.org/,3 stars,"$9,777,246 ",Public Benefit : Advocacy and Civil Rights
4704,Wabash College, Bill and Ginny Hays Alumni Center,,3 stars,"$63,658,014 ",Education : Private Liberal Arts Colleges
14887,Wakeman Boys and Girls Club, 385 Center Street,http://www.wakemanclub.org/,3 stars,"$2,102,694 ",Human Services : Youth Development Shelter and Crisis Services
11062,Walden Woods Project, 44 Baker Farm Road,http://www.walden.org,3 stars,"$1,363,791 ",Environment : Environmental Protection and Conservation
8227,Walker Art Center, 1750 Hennepin Avenue,http://www.walkerart.org,3 stars,"$29,128,425 ",Arts Culture Humanities : Museums
10209,Walter Hoving Home, P.O. Box 194,http://www.walterhovinghome.com/,3 stars,"$2,129,388 ",Health : Treatment and Prevention Services
10000,Warm Blankets Orphan Care International, 5105 Tollview Drive,http://www.warmblankets.org,3 stars,"$3,865,881 ",Religion : Religious Activities
8920,Warner Theatre, 68 Main Street,http://www.warnertheatre.org,3 stars,"$3,675,796 ",Arts Culture Humanities : Performing Arts
8203,Wasatch Academy, 120 South 100 West,http://www.wasatchacademy.org/,3 stars,"$13,099,643 ",Education : Private Elementary and Secondary Schools
4709,Washington and Lee University, Development Building,http://www.wlu.edu,3 stars,"$254,083,964 ",Education : Private Liberal Arts Colleges
4711,Washington College, 300 Washington Avenue,http://www.washcoll.edu,3 stars,"$83,584,273 ",Education : Private Liberal Arts Colleges
11912,Washington Community Alliance for Self-Help, 2100 24th Avenue South,http://www.washingtoncash.org,3 stars,"$1,325,960 ",Public Benefit : Community and Housing Development
5481,Washington Humane Society, 4590 Macarthur Boulevard NW,http://www.washhumane.org,3 stars,"$7,103,765 ",Animals : Animal Rights Welfare and Services
5422,Washington Office on Latin America, 1666 Connecticut Avenue NW,http://www.wola.org,3 stars,"$1,511,928 ",International : International Peace Security and Affairs
9126,Washington Policy Center, 3404 Fourth Avenue S,,3 stars,"$1,896,078 ",Public Benefit : Research and Public Policy Institutions
9752,Washington Women's Employment & Education, 3516 South 47th Street,http://www.wwee.org,3 stars,"$1,753,913 ",Human Services : Social Services
10523,Waste Not, 1700 North Granite Reef Road,,3 stars,"$3,899,790 ",Human Services : Social Services
7430,Water Education Foundation, 717 K Street,http://www.watereducation.org,3 stars,"$1,669,173 ",Environment : Environmental Protection and Conservation
6756,Waterkeeper Alliance, 17 Battery Place,http://www.waterkeeper.org,3 stars,"$4,056,835 ",Environment : Environmental Protection and Conservation
11860,Watoto, 258 Crystal Grove Boulevard,,3 stars,"$6,878,508 ",International : Development and Relief Services
13080,Ways to Work, 11700 West Lake Park Drive,http://www.waystowork.org/,3 stars,"$3,145,491 ",Public Benefit : Community and Housing Development
11428,Wayside Christian Mission, 120 West Broadway,,3 stars,"$5,403,995 ",Human Services : Homeless Services
5358,Wayside Waifs, 3901 Martha Truman Road,http://www.waysidewaifs.org,3 stars,"$7,103,670 ",Animals : Animal Rights Welfare and Services
13239,We ACT for Environmental Justice, 1854 Amsterdam Ave,http://www.weact.org/Home/tabid/162/Default.aspx,3 stars,"$1,634,237 ",Public Benefit : Community and Housing Development
14634,Wears Valley Ranch, 3601 Lyon Springs Road,http://www.wvr.org/,3 stars,"$1,621,478 ",Human Services : Youth Development Shelter and Crisis Services
6429,WEAVE, 1900 K Street,http://www.weaveinc.org/,3 stars,"$3,191,840 ",Human Services : Social Services
6889,WEEC, 2265 Troy Road,http://www.weec.org/,3 stars,"$741,473 ",Religion : Religious Media and Broadcasting
8549,Weingarten Children's Center, 3518 Jefferson Avenue,http://weingartenchildrenscenter.org/,3 stars,"$3,606,174 ",Education : Other Education Programs and Services
14122,Wellspring Living, 140 Howell Road,http://wellspringliving.org/,3 stars,"$3,380,629 ",Human Services : Youth Development Shelter and Crisis Services
15386,Wesley Community Center, 1410 Lee Street,http://www.wesleyhousehouston.org/,3 stars,"$2,502,520 ",Human Services : Children's and Family Services
15126,West Central Initiative, 1000 Western Avenue,,3 stars,"$5,299,296 ",Public Benefit : Community Foundations
10283,West Texas Food Bank, 1008 East Second Street,,3 stars,"$14,132,760 ",Human Services : Food Banks Food Pantries and Food Distribution
12308,West Valley Community Services, 10104 Vista Drive,http://www.wvcommunityservices.org/,3 stars,"$2,614,882 ",Public Benefit : Community and Housing Development
10742,Western Center on Law & Poverty, 3701 Wilshire Boulevard,http://www.wclp.org,3 stars,"$3,941,105 ",Public Benefit : Advocacy and Civil Rights
14243,Western Conservation Foundation, 1536 1536 Wynkoop St.,http://www.wcfnd.org/,3 stars,"$7,900,844 ",Environment : Environmental Protection and Conservation
7418,Western Environmental Law Center, 1216 Lincoln Street,http://www.westernlaw.org,3 stars,"$1,494,209 ",Environment : Environmental Protection and Conservation
